mu_g,b,gamma_ratio,E_crit_ratio,combined_metric
0.17894736842105263,0.0,1.0,0.8989918298037254,1.1123571614864702
0.17894736842105263,0.4166666666666667,1.2976729254175325,0.8989918298037254,1.4434757718552906
0.17894736842105263,0.8333333333333334,1.7511155096207247,0.8989918298037254,1.9478658777166433
0.17894736842105263,1.25,2.491509873980328,0.8989918298037254,2.7714488512362707
0.17894736842105263,1.6666666666666667,3.8240086169976473,0.8989918298037254,4.253663370703306
0.17894736842105263,2.0833333333333335,6.600988215420868,0.8989918298037254,7.342656514311198
0.17894736842105263,2.5,14.020645107696387,0.8989918298037254,15.59596499420632
0.17894736842105263,2.916666666666667,47.622530661610845,0.8989918298037254,52.97326302955184
0.17894736842105263,3.3333333333333335,1931.703311709323,0.8989918298037254,2148.744012646997
0.17894736842105263,3.75,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,4.166666666666667,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,4.583333333333334,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,5.0,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,5.416666666666667,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,5.833333333333334,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,6.25,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,6.666666666666667,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,7.083333333333334,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,7.5,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,7.916666666666667,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,8.333333333333334,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,8.75,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,9.166666666666668,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,9.583333333333334,10000.0,0.8989918298037254,11123.571614864702
0.17894736842105263,10.0,10000.0,0.8989918298037254,11123.571614864702
0.20526315789473684,0.0,1.0,0.8688493005146104,1.150947580216397
0.20526315789473684,0.4166666666666667,1.2976729254175325,0.8688493005146104,1.4935535134216422
0.20526315789473684,0.8333333333333334,1.7511155096207247,0.8688493005146104,2.015442158477376
0.20526315789473684,1.25,2.491509873980328,0.8688493005146104,2.8675972605429187
0.20526315789473684,1.6666666666666667,3.8240086169976473,0.8688493005146104,4.401233464460093
0.20526315789473684,2.0833333333333335,6.600988215420868,0.8688493005146104,7.5973914135756
0.20526315789473684,2.5,14.020645107696387,0.8688493005146104,16.137027559776023
0.20526315789473684,2.916666666666667,47.622530661610845,0.8688493005146104,54.81103642876217
0.20526315789473684,3.3333333333333335,1931.703311709323,0.8688493005146104,2223.289252307846
0.20526315789473684,3.75,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,4.166666666666667,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,4.583333333333334,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,5.0,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,5.416666666666667,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,5.833333333333334,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,6.25,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,6.666666666666667,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,7.083333333333334,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,7.5,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,7.916666666666667,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,8.333333333333334,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,8.75,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,9.166666666666668,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,9.583333333333334,10000.0,0.8688493005146104,11509.47580216397
0.20526315789473684,10.0,10000.0,0.8688493005146104,11509.47580216397
0.23157894736842105,0.0,1.0,0.8355597059679385,1.1968025658221142
0.23157894736842105,0.4166666666666667,1.2976729254175325,0.8355597059679385,1.553058286737592
0.23157894736842105,0.8333333333333334,1.7511155096207247,0.8355597059679385,2.095739534964982
0.23157894736842105,1.25,2.491509873980328,0.8355597059679385,2.9818454099507883
0.23157894736842105,1.6666666666666667,3.8240086169976473,0.8355597059679385,4.5765833245486585
0.23157894736842105,2.0833333333333335,6.600988215420868,0.8355597059679385,7.900079633177232
0.23157894736842105,2.5,14.020645107696387,0.8355597059679385,16.779944039372307
0.23157894736842105,2.916666666666667,47.622530661610845,0.8355597059679385,56.99476688675816
0.23157894736842105,3.3333333333333335,1931.703311709323,0.8355597059679385,2311.867479860793
0.23157894736842105,3.75,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,4.166666666666667,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,4.583333333333334,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,5.0,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,5.416666666666667,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,5.833333333333334,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,6.25,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,6.666666666666667,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,7.083333333333334,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,7.5,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,7.916666666666667,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,8.333333333333334,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,8.75,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,9.166666666666668,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,9.583333333333334,10000.0,0.8355597059679385,11968.02565822114
0.23157894736842105,10.0,10000.0,0.8355597059679385,11968.02565822114
0.2578947368421053,0.0,1.0,0.799470422245915,1.2508280133625789
0.2578947368421053,0.4166666666666667,1.2976729254175325,0.799470422245915,1.6231656472944183
0.2578947368421053,0.8333333333333334,1.7511155096207247,0.799470422245915,2.1903443340672912
0.2578947368421053,1.25,2.491509873980328,0.799470422245915,3.1164503459440627
0.2578947368421053,1.6666666666666667,3.8240086169976473,0.799470422245915,4.78317710148055
0.2578947368421053,2.0833333333333335,6.600988215420868,0.799470422245915,8.25670097572468
0.2578947368421053,2.5,14.020645107696387,0.799470422245915,17.537415666121632
0.2578947368421053,2.916666666666667,47.622530661610845,0.799470422245915,59.567595418761194
0.2578947368421053,3.3333333333333335,1931.703311709323,0.799470422245915,2416.228615791287
0.2578947368421053,3.75,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,4.166666666666667,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,4.583333333333334,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,5.0,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,5.416666666666667,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,5.833333333333334,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,6.25,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,6.666666666666667,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,7.083333333333334,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,7.5,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,7.916666666666667,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,8.333333333333334,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,8.75,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,9.166666666666668,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,9.583333333333334,10000.0,0.799470422245915,12508.280133625789
0.2578947368421053,10.0,10000.0,0.799470422245915,12508.280133625789
0.28421052631578947,0.0,1.0,0.7609533032684529,1.3141410855367757
0.28421052631578947,0.4166666666666667,1.2976729254175325,0.7609533032684529,1.7053253068798797
0.28421052631578947,0.8333333333333334,1.7511155096207247,0.7609533032684529,2.3012128367132636
0.28421052631578947,1.25,2.491509873980328,0.7609533032684529,3.274195490418103
0.28421052631578947,1.6666666666666667,3.8240086169976473,0.7609533032684529,5.025286835043272
0.28421052631578947,2.0833333333333335,6.600988215420868,0.7609533032684529,8.674629819028643
0.28421052631578947,2.5,14.020645107696387,0.7609533032684529,18.425105781754013
0.28421052631578947,2.916666666666667,47.622530661610845,0.7609533032684529,62.582724139657664
0.28421052631578947,3.3333333333333335,1931.703311709323,0.7609533032684529,2538.5306869846745
0.28421052631578947,3.75,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,4.166666666666667,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,4.583333333333334,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,5.0,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,5.416666666666667,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,5.833333333333334,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,6.25,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,6.666666666666667,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,7.083333333333334,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,7.5,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,7.916666666666667,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,8.333333333333334,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,8.75,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,9.166666666666668,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,9.583333333333334,10000.0,0.7609533032684529,13141.410855367758
0.28421052631578947,10.0,10000.0,0.7609533032684529,13141.410855367758
0.31052631578947365,0.0,1.0,0.7203994470636543,1.3881187778197173
0.31052631578947365,0.4166666666666667,1.2976729254175325,0.7203994470636543,1.8013241552403225
0.31052631578947365,0.8333333333333334,1.7511155096207247,0.7203994470636543,2.430756321035872
0.31052631578947365,1.25,2.491509873980328,0.7203994470636543,3.4585116411953307
0.31052631578947365,1.6666666666666667,3.8240086169976473,0.7203994470636543,5.308178167798841
0.31052631578947365,2.0833333333333335,6.600988215420868,0.7203994470636543,9.162955693992371
0.31052631578947365,2.5,14.020645107696387,0.7203994470636543,19.462320751139508
0.31052631578947365,2.916666666666667,47.622530661610845,0.7203994470636543,66.10572905867726
0.31052631578947365,3.3333333333333335,1931.703311709323,0.7203994470636543,2681.433640160246
0.31052631578947365,3.75,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,4.166666666666667,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,4.583333333333334,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,5.0,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,5.416666666666667,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,5.833333333333334,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,6.25,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,6.666666666666667,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,7.083333333333334,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,7.5,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,7.916666666666667,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,8.333333333333334,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,8.75,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,9.166666666666668,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,9.583333333333334,10000.0,0.7203994470636543,13881.187778197173
0.31052631578947365,10.0,10000.0,0.7203994470636543,13881.187778197173
0.3368421052631579,0.0,1.0,0.6782137456387675,1.4744614163756915
0.3368421052631579,0.4166666666666667,1.2976729254175325,0.6782137456387675,1.913368659603522
0.3368421052631579,0.8333333333333334,1.7511155096207247,0.6782137456387675,2.5819522545528146
0.3368421052631579,1.25,2.491509873980328,0.6782137456387675,3.673635177703055
0.3368421052631579,1.6666666666666667,3.8240086169976473,0.6782137456387675,5.6383531616512
0.3368421052631579,2.0833333333333335,6.600988215420868,0.6782137456387675,9.7329024335887
0.3368421052631579,2.5,14.020645107696387,0.6782137456387675,20.672900243994924
0.3368421052631579,2.916666666666667,47.622530661610845,0.6782137456387675,70.21758401071352
0.3368421052631579,3.3333333333333335,1931.703311709323,0.6782137456387675,2848.222001000542
0.3368421052631579,3.75,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,4.166666666666667,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,4.583333333333334,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,5.0,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,5.416666666666667,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,5.833333333333334,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,6.25,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,6.666666666666667,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,7.083333333333334,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,7.5,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,7.916666666666667,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,8.333333333333334,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,8.75,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,9.166666666666668,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,9.583333333333334,10000.0,0.6782137456387675,14744.614163756914
0.3368421052631579,10.0,10000.0,0.6782137456387675,14744.614163756914
0.3631578947368421,0.0,1.0,0.6348093079137276,1.5752762089870032
0.3631578947368421,0.4166666666666667,1.2976729254175325,0.6348093079137276,2.044193286456805
0.3631578947368421,0.8333333333333334,1.7511155096207247,0.6348093079137276,2.7584906014936794
0.3631578947368421,1.25,2.491509873980328,0.6348093079137276,3.924816228937417
0.3631578947368421,1.6666666666666667,3.8240086169976473,0.6348093079137276,6.023869797317687
0.3631578947368421,2.0833333333333335,6.600988215420868,0.6348093079137276,10.398379691556068
0.3631578947368421,2.5,14.020645107696387,0.6348093079137276,22.086388672804137
0.3631578947368421,2.916666666666667,47.622530661610845,0.6348093079137276,75.01863956298965
0.3631578947368421,3.3333333333333335,1931.703311709323,0.6348093079137276,3042.966269757102
0.3631578947368421,3.75,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,4.166666666666667,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,4.583333333333334,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,5.0,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,5.416666666666667,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,5.833333333333334,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,6.25,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,6.666666666666667,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,7.083333333333334,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,7.5,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,7.916666666666667,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,8.333333333333334,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,8.75,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,9.166666666666668,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,9.583333333333334,10000.0,0.6348093079137276,15752.762089870032
0.3631578947368421,10.0,10000.0,0.6348093079137276,15752.762089870032
0.3894736842105263,0.0,1.0,0.5906018464940245,1.693188068977901
0.3894736842105263,0.4166666666666667,1.2976729254175325,0.5906018464940245,2.1972043147526157
0.3894736842105263,0.8333333333333334,1.7511155096207247,0.5906018464940245,2.9649678882919677
0.3894736842105263,1.25,2.491509873980328,0.5906018464940245,4.218594792364125
0.3894736842105263,1.6666666666666667,3.8240086169976473,0.5906018464940245,6.4747657659691
0.3894736842105263,2.0833333333333335,6.600988215420868,0.5906018464940245,11.17671448981434
0.3894736842105263,2.5,14.020645107696387,0.5906018464940245,23.7395890157249
0.3894736842105263,2.916666666666667,47.622530661610845,0.5906018464940245,80.63390073077375
0.3894736842105263,3.3333333333333335,1931.703311709323,0.5906018464940245,3270.737000191325
0.3894736842105263,3.75,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,4.166666666666667,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,4.583333333333334,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,5.0,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,5.416666666666667,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,5.833333333333334,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,6.25,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,6.666666666666667,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,7.083333333333334,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,7.5,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,7.916666666666667,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,8.333333333333334,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,8.75,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,9.166666666666668,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,9.583333333333334,10000.0,0.5906018464940245,16931.88068977901
0.3894736842105263,10.0,10000.0,0.5906018464940245,16931.88068977901
0.4157894736842105,0.0,1.0,0.5460041187376711,1.831488015716695
0.4157894736842105,0.4166666666666667,1.2976729254175325,0.5460041187376711,2.3766724112222355
0.4157894736842105,0.8333333333333334,1.7511155096207247,0.5460041187376711,3.2071470700059903
0.4157894736842105,1.25,2.491509873980328,0.5460041187376711,4.5631704752347835
0.4157894736842105,1.6666666666666667,3.8240086169976473,0.5460041187376711,7.003625954028565
0.4157894736842105,2.0833333333333335,6.600988215420868,0.5460041187376711,12.089630808430455
0.4157894736842105,2.5,14.020645107696387,0.5460041187376711,25.678643487362844
0.4157894736842105,2.916666666666667,47.622530661610845,0.5460041187376711,87.22009418484112
0.4157894736842105,3.3333333333333335,1931.703311709323,0.5460041187376711,3537.8914653158768
0.4157894736842105,3.75,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,4.166666666666667,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,4.583333333333334,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,5.0,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,5.416666666666667,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,5.833333333333334,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,6.25,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,6.666666666666667,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,7.083333333333334,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,7.5,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,7.916666666666667,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,8.333333333333334,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,8.75,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,9.166666666666668,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,9.583333333333334,10000.0,0.5460041187376711,18314.88015716695
0.4157894736842105,10.0,10000.0,0.5460041187376711,18314.88015716695
0.44210526315789467,0.0,1.0,0.5014205106307388,1.9943340545485388
0.44210526315789467,0.4166666666666667,1.2976729254175325,0.5014205106307388,2.5879933068258114
0.44210526315789467,0.8333333333333334,1.7511155096207247,0.5014205106307388,3.492309294284731
0.44210526315789467,1.25,2.491509873980328,0.5014205106307388,4.968902988922906
0.44210526315789467,1.6666666666666667,3.8240086169976473,0.5014205106307388,7.626350609765469
0.44210526315789467,2.0833333333333335,6.600988215420868,0.5014205106307388,13.164575591687424
0.44210526315789467,2.5,14.020645107696387,0.5014205106307388,27.96185000501827
0.44210526315789467,2.916666666666667,47.622530661610845,0.5014205106307388,94.97523466223247
0.44210526315789467,3.3333333333333335,1931.703311709323,0.5014205106307388,3852.461697826094
0.44210526315789467,3.75,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,4.166666666666667,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,4.583333333333334,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,5.0,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,5.416666666666667,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,5.833333333333334,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,6.25,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,6.666666666666667,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,7.083333333333334,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,7.5,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,7.916666666666667,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,8.333333333333334,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,8.75,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,9.166666666666668,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,9.583333333333334,10000.0,0.5014205106307388,19943.34054548539
0.44210526315789467,10.0,10000.0,0.5014205106307388,19943.34054548539
0.46842105263157896,0.0,1.0,0.4572418484764989,2.187026413553215
0.46842105263157896,0.4166666666666667,1.2976729254175325,0.4572418484764989,2.838044964041015
0.46842105263157896,0.8333333333333334,1.7511155096207247,0.4572418484764989,3.8297358727232242
0.46842105263157896,1.25,2.491509873980328,0.4572418484764989,5.448997904023619
0.46842105263157896,1.6666666666666667,3.8240086169976473,0.4572418484764989,8.363207851028955
0.46842105263157896,2.0833333333333335,6.600988215420868,0.4572418484764989,14.436535582678939
0.46842105263157896,2.5,14.020645107696387,0.4572418484764989,30.663521185587662
0.46842105263157896,2.916666666666667,47.622530661610845,0.4572418484764989,104.15173243719079
0.46842105263157896,3.3333333333333335,1931.703311709323,0.4572418484764989,4224.686165856509
0.46842105263157896,3.75,10000.0,0.4572418484764989,21870.26413553215
0.46842105263157896,4.166666666666667,10000.0,0.4572418484764989,21870.26413553215
