phi_inst,mean_total_rate,uncertainty,ci_lower,ci_upper,mean_schwinger,mean_instanton,relative_uncertainty
5.204254496855819,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
5.331187533364497,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
5.458120569873176,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
5.585053606381854,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
5.711986642890533,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
5.838919679399211,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
5.96585271590789,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
6.092785752416569,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
6.219718788925247,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
6.346651825433926,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
6.473584861942604,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
6.600517898451283,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
6.727450934959961,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
6.85438397146864,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
6.981317007977318,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
7.108250044485997,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
7.235183080994675,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
7.362116117503354,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
7.489049154012032,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
7.615982190520711,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
7.742915227029389,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
7.869848263538068,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
7.996781300046746,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
8.123714336555425,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
8.250647373064103,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
8.377580409572783,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
8.50451344608146,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
8.631446482590139,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
8.758379519098817,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
8.885312555607497,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
9.012245592116175,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
9.139178628624853,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
9.266111665133531,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
9.39304470164221,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
9.519977738150889,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
9.646910774659567,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
9.773843811168245,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
9.900776847676925,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
10.027709884185603,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
10.15464292069428,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
10.28157595720296,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
10.408508993711639,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
10.535442030220317,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
10.662375066728995,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
10.789308103237675,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
10.916241139746353,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
11.04317417625503,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
11.170107212763709,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
11.297040249272388,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
11.423973285781067,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
11.550906322289745,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
11.677839358798423,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
11.804772395307102,0.019722744743834276,0.00881471282043636,0.005773077205646074,0.040423459574956085,0.019722744743834276,0.0,0.44693134423858605
11.93170543181578,5e+296,inf,0.005773077205646074,0.040423459574956085,0.019722744743834276,5e+296,inf
12.058638468324459,5e+296,inf,0.005773077205646074,0.040423459574956085,0.019722744743834276,5e+296,inf
12.185571504833138,5e+296,inf,0.005773077205646074,0.040423459574956085,0.019722744743834276,5e+296,inf
12.312504541341816,5e+296,inf,0.005773077205646074,0.040423459574956085,0.019722744743834276,5e+296,inf
12.439437577850494,5e+296,inf,0.005773077205646074,0.040423459574956085,0.019722744743834276,5e+296,inf
12.566370614359172,5e+296,inf,0.005773077205646074,0.040423459574956085,0.019722744743834276,5e+296,inf
